,F1Score_class0,Recall_class0,Precision_class0,F1Score_class1,Recall_class1,Precision_class1
0,0.5911547181030958,0.4216824669655909,0.9883801854199289,0.5689645714643952,0.9872858308269339,0.39963561906229705
1,0.9669073331780647,0.937926824914336,0.9977358490566037,0.5347274085138163,0.9454545453585115,0.3727822499899876
2,0.12038284296348811,0.06425208517528119,0.9524118793174706,0.08022068491921355,0.9272956881718116,0.041923762372199816
3,0.0029201730866229526,0.0014951882124662886,0.06219374293252921,0.7260340253986934,0.9836089333883417,0.575364848877225
4,,0.0,0.0,0.9536589844093016,0.9301250034027315,0.9784147914576465
5,,0.0,0.0,0.9361729757807935,0.9671439052469671,0.9071240665809435
6,0.40653262653827255,0.536244276478837,0.3273501826937648,0.8675803986982236,0.8231528620088399,0.9170772607333975
7,0.3981578153639127,0.26017677647841575,0.8477498394506743,0.8815757636628425,0.9842903381961705,0.7982728471564814
8,0.36069604944907285,0.2370117256459966,0.7543558902877698,0.7465587777801453,0.9412914405395915,0.6185866878531073
9,0.03147850732168163,0.01859250496597781,0.10256094557990643,0.7549983510101854,0.9155084676945628,0.6423749491663278
10,0.24297198306616563,0.18292508235987232,0.3617051409148846,0.9339957946425239,0.9615148151269681,0.9080081605664013
11,0.34502610265736827,0.28883436657344447,0.4283625730994152,0.8882259818380337,0.9187279151901027,0.8596843069794782
12,0.37276422764227646,0.23756476680860558,0.8650943396226415,0.9880026747115355,0.9988758922075005,0.9773636279728025
13,,0.0,0.0,0.8826749922746598,0.9769825918715997,0.8049715274133675
14,0.6029340624390296,0.813354485139794,0.4790106889420198,0.010430890355755973,0.006341929631258165,0.029362132973337833
15,0.7140955073915968,0.7548681041164392,0.6775016929728603,0.7956131083410471,0.7660345033869378,0.8275676705542929
16,0.7062378455554735,0.5747958928066638,0.9156174701198397,0.868063770743734,0.9674221748472611,0.78721356346847
17,0.8086294096661141,0.6801124930788498,0.9970329480765914,0.9282599289338771,0.9990291316881309,0.8668537619873246
18,0.5263568451899899,0.39300143769929474,0.7966961664468366,0.4376329820521164,0.7329169111996183,0.3119513239597459
19,0.8286088729249588,0.8929141189284983,0.7729435788768299,0.370857387214026,0.29331604683849843,0.5041296291810982
20,0.9374597125179381,0.9582583853514383,0.9175447160461989,0.7320647463161927,0.6697834827068389,0.8071161881056094
21,0.9130222215212832,0.9251554695091402,0.9012031044988548,0.5200711097850546,0.4849756549852776,0.5606422042938701
22,0.10275946019318848,0.05416258931678623,1.0,0.3075259369402859,0.999999999978022,0.18170200870572262
23,0.08730525875962514,0.04585318828748725,0.9095926616915423,0.04524664377146426,0.8329022987309048,0.02325497432605905
24,0.4653020307851507,0.3112481072862725,0.9213087463183506,0.8348943563525981,0.985514250011872,0.7242105080811405
25,0.32809302070026514,0.6299832517819043,0.2218038305281486,0.16055156081069485,0.10042669672275219,0.40007269772712695
26,0.9593651165278398,0.9234331895678461,0.9982065680769118,0.3015922572588199,0.9105571845600006,0.18072589697750802
27,0.732163431257585,0.5937396186250603,0.9547536692530616,0.8410187203078411,0.9760964045762819,0.7387819400315061
28,0.41806291417774316,0.4744120518497422,0.373678574905091,0.6862650121388794,0.64496460240116,0.7332166560026095
29,0.5591742819193565,0.8093630615135575,0.4271381457454343,0.1024836268247911,0.06289804389810859,0.2765053276255351
30,0.3850455136540962,0.6623420198712481,0.2714148219441771,0.9182484527884384,0.8698364870472286,0.9723668915270062
31,0.3608341581415256,0.6090877423770937,0.25635024923167143,0.363107409819086,0.2582311937721955,0.6114288645515402
